No.,Time,Source,Destination,Protocol,Length,Info,Tcp Flags,Source MAC,Destination MAC,Source IP ARP,Destination IP ARP,Time to live,Flags,Delta time,Frame length,Label
5725,33:56.4,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=304289 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.000637,1514,1
5726,33:56.4,192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=2182 Ack=305749 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,00:50:00:00:05:00,,,128,0x4000,9.20E-05,54,0
5727,33:56.4,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=305749 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.00145,1514,1
5728,33:56.4,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=307209 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.000755,1514,1
5729,33:56.4,192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=2182 Ack=308669 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,00:50:00:00:05:00,,,128,0x4000,8.10E-05,54,0
5730,33:56.4,23.49.104.204,192.168.77.21,TCP,1514,[TCP Previous segment not captured] 80  >  49944 [ACK] Seq=317429 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.003154,1514,1
5731,33:56.4,192.168.77.21,23.49.104.204,TCP,54,[TCP Dup ACK 5729#1] 49944  >  80 [ACK] Seq=2182 Ack=308669 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,00:50:00:00:05:00,,,128,0x4000,7.20E-05,54,0
5732,33:56.4,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=318889 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.002883,1514,1
5733,33:56.4,192.168.77.21,23.49.104.204,TCP,54,[TCP Dup ACK 5729#2] 49944  >  80 [ACK] Seq=2182 Ack=308669 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,00:50:00:00:05:00,,,128,0x4000,0.000166,54,0
5734,33:56.4,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49944 [PSH, ACK] Seq=320349 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.002447,1514,1
5735,33:56.4,192.168.77.21,23.49.104.204,TCP,54,[TCP Dup ACK 5729#3] 49944  >  80 [ACK] Seq=2182 Ack=308669 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,00:50:00:00:05:00,,,128,0x4000,9.50E-05,54,0
5736,33:56.4,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49944 [PSH, ACK] Seq=321809 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.00273,1514,1
5737,33:56.4,192.168.77.21,23.49.104.204,TCP,54,[TCP Dup ACK 5729#4] 49944  >  80 [ACK] Seq=2182 Ack=308669 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,00:50:00:00:05:00,,,128,0x4000,0.000106,54,0
5738,33:56.4,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=323269 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.000437,1514,1
5739,33:56.4,192.168.77.21,23.49.104.204,TCP,54,[TCP Dup ACK 5729#5] 49944  >  80 [ACK] Seq=2182 Ack=308669 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,00:50:00:00:05:00,,,128,0x4000,3.90E-05,54,0
5740,33:56.4,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=324729 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.001428,1514,1
5741,33:56.4,192.168.77.21,23.49.104.204,TCP,54,[TCP Dup ACK 5729#6] 49944  >  80 [ACK] Seq=2182 Ack=308669 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,00:50:00:00:05:00,,,128,0x4000,0.000105,54,0
5742,33:56.4,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49944 [PSH, ACK] Seq=326189 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.000457,1514,1
5743,33:56.4,192.168.77.21,23.49.104.204,TCP,54,[TCP Dup ACK 5729#7] 49944  >  80 [ACK] Seq=2182 Ack=308669 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,00:50:00:00:05:00,,,128,0x4000,4.10E-05,54,0
5744,33:56.4,23.49.104.204,192.168.77.21,TCP,1513,"80  >  49944 [PSH, ACK] Seq=327649 Ack=2182 Win=64240 Len=1459 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.002398,1513,1
5745,33:56.4,192.168.77.21,23.49.104.204,TCP,54,[TCP Dup ACK 5729#8] 49944  >  80 [ACK] Seq=2182 Ack=308669 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,00:50:00:00:05:00,,,128,0x4000,7.00E-05,54,0
5746,33:56.4,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=329108 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.003036,1514,1
5747,33:56.4,192.168.77.21,23.49.104.204,TCP,54,[TCP Dup ACK 5729#9] 49944  >  80 [ACK] Seq=2182 Ack=308669 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,00:50:00:00:05:00,,,128,0x4000,8.80E-05,54,0
5748,33:56.4,23.49.104.204,192.168.77.21,TCP,573,"80  >  49944 [PSH, ACK] Seq=330568 Ack=2182 Win=64240 Len=519 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.000516,573,1
5749,33:56.4,192.168.77.21,23.49.104.204,TCP,54,[TCP Dup ACK 5729#10] 49944  >  80 [ACK] Seq=2182 Ack=308669 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,00:50:00:00:05:00,,,128,0x4000,0.000875,54,0
5750,33:56.5,23.49.104.204,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49944 [ACK] Seq=308669 Ack=2182 Win=64240 Len=1460,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.119115,1514,1
5751,33:56.5,192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=2182 Ack=310129 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,00:50:00:00:05:00,,,128,0x4000,5.20E-05,54,0
5752,33:56.5,23.49.104.204,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49944 [ACK] Seq=310129 Ack=2182 Win=64240 Len=1460,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.000584,1514,1
5753,33:56.5,192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=2182 Ack=311589 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,00:50:00:00:05:00,,,128,0x4000,2.90E-05,54,0
5754,33:56.5,23.49.104.204,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49944 [ACK] Seq=311589 Ack=2182 Win=64240 Len=1460,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.007834,1514,1
5755,33:56.5,192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=2182 Ack=313049 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,00:50:00:00:05:00,,,128,0x4000,7.30E-05,54,0
5756,33:56.5,23.49.104.204,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49944 [ACK] Seq=313049 Ack=2182 Win=64240 Len=1460,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.001211,1514,1
5757,33:56.5,192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=2182 Ack=314509 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,00:50:00:00:05:00,,,128,0x4000,6.70E-05,54,0
5758,33:56.5,23.49.104.204,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49944 [ACK] Seq=314509 Ack=2182 Win=64240 Len=1460,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.014806,1514,1
5759,33:56.5,192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=2182 Ack=315969 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,00:50:00:00:05:00,,,128,0x4000,9.70E-05,54,0
5760,33:56.5,23.49.104.204,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49944 [ACK] Seq=315969 Ack=2182 Win=64240 Len=1460,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.00022,1514,1
5761,33:56.5,192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=2182 Ack=331087 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,00:50:00:00:05:00,,,128,0x4000,4.10E-05,54,0
5762,33:56.5,23.49.104.204,192.168.77.21,TCP,1514,[TCP Spurious Retransmission] 80  >  49944 [ACK] Seq=317429 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.010962,1514,1
5763,33:56.5,192.168.77.21,23.49.104.204,TCP,54,[TCP Dup ACK 5761#1] 49944  >  80 [ACK] Seq=2182 Ack=331087 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,00:50:00:00:05:00,,,128,0x4000,5.50E-05,54,0
5764,33:56.5,23.49.104.204,192.168.77.21,TCP,1514,[TCP Spurious Retransmission] 80  >  49944 [ACK] Seq=318889 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.001785,1514,1
5765,33:56.5,192.168.77.21,23.49.104.204,TCP,54,[TCP Dup ACK 5761#2] 49944  >  80 [ACK] Seq=2182 Ack=331087 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,00:50:00:00:05:00,,,128,0x4000,3.90E-05,54,0
5766,33:56.5,23.49.104.204,192.168.77.21,TCP,1514,[TCP Spurious Retransmission] 80  >  49944 [ACK] Seq=320349 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.003753,1514,1
5767,33:56.5,192.168.77.21,23.49.104.204,TCP,54,[TCP Dup ACK 5761#3] 49944  >  80 [ACK] Seq=2182 Ack=331087 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,00:50:00:00:05:00,,,128,0x4000,4.00E-05,54,0
5768,33:56.5,23.49.104.204,192.168.77.21,TCP,1514,[TCP Spurious Retransmission] 80  >  49944 [ACK] Seq=321809 Ack=2182 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.001081,1514,1
5769,33:56.5,192.168.77.21,23.49.104.204,TCP,54,[TCP Dup ACK 5761#4] 49944  >  80 [ACK] Seq=2182 Ack=331087 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,00:50:00:00:05:00,,,128,0x4000,3.20E-05,54,0
5770,33:56.6,50:00:00:02:00:03,Spanning-tree-(for-bridges)_00,STP,60,RST. Root = 32768/1/50:00:00:02:00:00  Cost = 0  Port = 0x8004,,50:00:00:02:00:03,01:80:c2:00:00:00,,,,,0.035591,60,0
5771,33:57.4,aa:bb:cc:00:10:10,Broadcast,ARP,60,Gratuitous ARP for 192.168.77.1 (Reply) (duplicate use of 192.168.77.1 detected!),,aa:bb:cc:00:10:10,ff:ff:ff:ff:ff:ff,192.168.77.1,192.168.77.1,,,0.847213,60,0
5772,33:57.4,192.168.77.1,255.255.255.255,TFTP,63,"Read Request, File: router-confg, Transfer type: octet",,aa:bb:cc:00:10:10,ff:ff:ff:ff:ff:ff,,,255,0x0000,0.001675,63,0
5773,33:57.6,fe80::7552:d822:509f:7e8c,ff02::2,ICMPv6,62,Router Solicitation,,00:50:00:00:05:00,33:33:00:00:00:02,,,,,0.126732,62,1
5774,33:58.6,50:00:00:02:00:03,Spanning-tree-(for-bridges)_00,STP,60,RST. Root = 32768/1/50:00:00:02:00:00  Cost = 0  Port = 0x8004,,50:00:00:02:00:03,01:80:c2:00:00:00,,,,,1.055909,60,0
5775,33:58.9,157.240.199.15,192.168.77.21,TLSv1.3,93,Application Data,\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.261102,93,1
5776,33:58.9,192.168.77.21,157.240.199.15,TCP,54,49975  >  443 [ACK] Seq=1858 Ack=4341 Win=62820 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.066027,54,0
5777,33:59.9,192.168.77.21,157.240.199.35,UDP,1292,53442  >  443 Len=1250,,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.923091,1292,0
5778,33:59.9,192.168.77.21,157.240.199.35,UDP,259,53442  >  443 Len=217,,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.000403,259,0
5779,33:59.9,157.240.199.35,192.168.77.21,UDP,90,443  >  53442 Len=48,,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.035215,90,1
5780,34:00.0,192.168.77.21,157.240.199.35,UDP,77,53442  >  443 Len=35,,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.076029,77,0
5781,34:00.1,50:00:00:02:00:03,CDP/VTP/DTP/PAgP/UDLD,DTP,60,Dynamic Trunk Protocol,,50:00:00:02:00:03,01:00:0c:cc:cc:cc,,,,,0.074901,60,0
5782,34:00.1,50:00:00:02:00:03,CDP/VTP/DTP/PAgP/UDLD,DTP,90,Dynamic Trunk Protocol,,50:00:00:02:00:03,01:00:0c:cc:cc:cc,,,,,0.001124,90,0
5783,34:00.1,157.240.199.35,192.168.77.21,UDP,1274,443  >  53442 Len=1232,,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.048005,1274,1
5784,34:00.1,157.240.199.35,192.168.77.21,UDP,1274,443  >  53442 Len=1232,,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.000447,1274,1
5785,34:00.1,157.240.199.35,192.168.77.21,UDP,1274,443  >  53442 Len=1232,,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.006827,1274,1
5786,34:00.1,157.240.199.35,192.168.77.21,UDP,634,443  >  53442 Len=592,,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.000424,634,1
5787,34:00.2,192.168.77.21,157.240.199.35,UDP,76,53442  >  443 Len=34,,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.045149,76,0
5788,34:00.2,192.168.77.21,157.240.199.35,UDP,71,53442  >  443 Len=29,,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.001386,71,0
5789,34:00.2,192.168.77.21,157.240.199.35,UDP,80,53442  >  443 Len=38,,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.000713,80,0
5790,34:00.2,157.240.199.35,192.168.77.21,UDP,90,443  >  53442 Len=48,,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.072281,90,1
5791,34:00.7,50:00:00:02:00:03,Spanning-tree-(for-bridges)_00,STP,60,RST. Root = 32768/1/50:00:00:02:00:00  Cost = 0  Port = 0x8004,,50:00:00:02:00:03,01:80:c2:00:00:00,,,,,0.478508,60,0
5792,34:01.4,192.168.77.1,255.255.255.255,TFTP,63,"Read Request, File: router-confg, Transfer type: octet",,aa:bb:cc:00:10:10,ff:ff:ff:ff:ff:ff,,,255,0x0000,0.731786,63,0
5793,34:02.2,192.168.77.21,199.232.210.172,HTTP,501,GET /filestreamingservice/files/8c49ad4b-ce37-4643-875c-49c3054ce2e6?P1=1745471079&P2=404&P3=2&P4=OPONjnq%2b%2bUnu0XAn6l%2bYE9JAeYehvoEE2nWOE5em4zQyQa9T%2b83ZowBz%2bkg75NDTFXF0a%2bIethGYzbcmSN411w%3d%3d HTTP/1.1 ,\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.748665,501,0
5794,34:02.2,199.232.210.172,192.168.77.21,TCP,60,80  >  49961 [ACK] Seq=395868 Ack=2220 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.012777,60,1
5795,34:02.3,199.232.210.172,192.168.77.21,TCP,721,"80  >  49961 [PSH, ACK] Seq=395868 Ack=2220 Win=64240 Len=667 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.076909,721,1
5796,34:02.3,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=396535 Ack=2220 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.000668,1514,1
5797,34:02.3,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=2220 Ack=397995 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,4.70E-05,54,0
5798,34:02.3,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=397995 Ack=2220 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.002915,1514,1
5799,34:02.3,199.232.210.172,192.168.77.21,TCP,1328,"80  >  49961 [PSH, ACK] Seq=399455 Ack=2220 Win=64240 Len=1274 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.000358,1328,1
5800,34:02.3,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=2220 Ack=400729 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,4.40E-05,54,0
5801,34:02.3,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=400729 Ack=2220 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.005792,1514,1
5802,34:02.3,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=402189 Ack=2220 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.00066,1514,1
5803,34:02.3,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=2220 Ack=403649 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,2.90E-05,54,0
5804,34:02.3,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=403649 Ack=2220 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.002887,1514,1
5805,34:02.3,199.232.210.172,192.168.77.21,TCP,1266,"80  >  49961 [PSH, ACK] Seq=405109 Ack=2220 Win=64240 Len=1212 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.001183,1266,1
5806,34:02.3,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=2220 Ack=406321 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,8.20E-05,54,0
5807,34:02.3,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=406321 Ack=2220 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.0024,1514,1
5808,34:02.3,199.232.210.172,192.168.77.21,TCP,1390,"80  >  49961 [PSH, ACK] Seq=407781 Ack=2220 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.000412,1390,1
5809,34:02.3,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=2220 Ack=409117 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,6.00E-05,54,0
5810,34:02.3,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=409117 Ack=2220 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.004077,1514,1
5811,34:02.3,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=410577 Ack=2220 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.000734,1514,1
5812,34:02.3,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=2220 Ack=412037 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,6.00E-05,54,0
5813,34:02.3,199.232.210.172,192.168.77.21,TCP,1328,"80  >  49961 [PSH, ACK] Seq=412037 Ack=2220 Win=64240 Len=1274 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,00:50:00:00:05:00,50:00:00:06:00:00,,,127,0x0000,0.003533,1328,1
